[rosmaster.main][INFO] 2021-12-08 10:21:51,350: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2021-12-08 10:21:51,352: Starting ROS Master Node
[rosmaster.master][INFO] 2021-12-08 10:21:52,733: +PARAM [/ss42/fsm_node/events/intersection_done/msg_type] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,735: +PARAM [/ss42/logic_gate_node/gates/intersection_done_and_parallel_autonomy_on/output_topic] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,736: +PARAM [/ss42/fsm_node/states/COORDINATION/active_nodes] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,737: +PARAM [/ss42/car_cmd_switch_node/mappings/JOYSTICK_CONTROL] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,738: +PARAM [/ss42/led_emitter_node/LED_protocol/colors/cyan] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,741: +SERVICE [/rosout/get_loggers] /rosout http://ss42.local:37112/
[rosmaster.master][INFO] 2021-12-08 10:21:52,742: +PARAM [/ss42/fsm_node/states/AVOID_OBSTACLE/lights] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,744: +PARAM [/ss42/fsm_node/states/AVOID_VEHICLE/lights] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,746: +PARAM [/ss42/fsm_node/events/start_avoidance/trigger] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,748: +PARAM [/ss42/car_cmd_switch_node/source_topics/vehicle] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,749: +PARAM [/ss42/led_emitter_node/LED_protocol/signals/traffic_light_stop/frequency] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,750: +PARAM [/ss42/car_cmd_switch_node/mappings/INTERSECTION_RECOVERY] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,751: +PARAM [/ss42/joy_mapper_node/speed_gain] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,752: +PARAM [/ss42/fsm_node/events/vehicle_detection/trigger] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,752: +PARAM [/ss42/car_cmd_switch_node/mappings/AVOID_OBSTACLE] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,753: +PARAM [/ss42/line_detector_node/verbose] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,754: +PARAM [/ss42/fsm_node/events/intersection_go/topic] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,755: +PARAM [/ss42/joy_node/autorepeat_rate] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,756: +PARAM [/ss42/fsm_node/nodes/decoder_node] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,757: +PARAM [/ss42/led_emitter_node/LED_protocol/signals/CAR_SIGNAL_C/frequency] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,760: +SERVICE [/rosout/set_logger_level] /rosout http://ss42.local:37112/
[rosmaster.master][INFO] 2021-12-08 10:21:52,761: +PARAM [/ss42/led_emitter_node/LED_protocol/signals/traffic_light_go/frequency] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,763: +PARAM [/ss42/fsm_node/events/joystick_override_off/trigger] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,765: +PARAM [/ss42/car_cmd_switch_node/mappings/LANE_FOLLOWING] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,766: +PARAM [/ss42/led_emitter_node/LED_protocol/colors/white] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,768: +PARAM [/ss42/fsm_node/global_transitions/joystick_override_on] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,772: +PARAM [/ss42/camera_node/framerate_low] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,773: +PARAM [/ss42/fsm_node/events/vehicle_detection/msg_type] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,774: +PARAM [/ss42/fsm_node/events/intersection_done/trigger] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,776: +PARAM [/ss42/logic_gate_node/events/intersection_done/topic] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,778: +PARAM [/ss42/joy_mapper_node/simulated_vehicle_length] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,779: +PARAM [/ss42/fsm_node/states/JOYSTICK_CONTROL/lights] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,780: +PARAM [/ss42/led_emitter_node/LED_protocol/signals/CAR_SIGNAL_B/frequency] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,780: +PARAM [/ss42/car_cmd_switch_node/mappings/LOCALIZATION] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,781: +PARAM [/ss42/fsm_node/events/at_stop_line/trigger] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,782: +PARAM [/ss42/fsm_node/nodes/lane_filter_node] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,783: +PARAM [/ss42/line_detector_node/img_size] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,784: +PARAM [/ss42/car_cmd_switch_node/source_topics/recovery] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,785: +PARAM [/ss42/fsm_node/states/INTERSECTION_RECOVERY/transitions/intersection_recovery_timeout_reached] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,787: +PARAM [/ss42/camera_node/framerate_high] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,790: +PUB [/rosout_agg] /rosout http://ss42.local:37112/
[rosmaster.master][INFO] 2021-12-08 10:21:52,791: +PARAM [/ss42/fsm_node/states/PARALLEL_AUTONOMY/transitions/at_stop_line] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,793: +PARAM [/ss42/fsm_node/states/AVOID_OBSTACLE/active_nodes] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,795: +PARAM [/ss42/fsm_node/nodes/apriltag_node] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,796: +PARAM [/ss42/logic_gate_node/events/intersection_done/trigger] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,798: +PARAM [/ss42/cam_info_reader_node/cali_file_name] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,799: +PARAM [/ss42/fsm_node/events/obstacle_detection/trigger] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,800: +PARAM [/ss42/fsm_node/states/INTERSECTION_CONTROL/active_nodes] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,801: +PARAM [/ss42/logic_gate_node/events/parallel_autonomy_off/topic] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,802: +PARAM [/ss42/fsm_node/events/obstacle_detection/msg_type] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,803: +PARAM [/ss42/led_emitter_node/LED_protocol/signals/light_off/color] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,804: +PARAM [/ss42/logic_gate_node/events/parallel_autonomy_off/trigger] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,805: +PARAM [/ss42/fsm_node/events/joystick_override_off/topic] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,806: +PARAM [/ss42/lane_filter_node/filter] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,807: +PARAM [/ss42/fsm_node/nodes/led_emitter_node] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,811: +PARAM [/ss42/fsm_node/events/joystick_override_on/topic] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,813: +PARAM [/ss42/fsm_node/nodes/vehicle_detector_node] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,814: +PARAM [/ss42/fsm_node/states/LANE_FOLLOWING_AVOID/transitions/vehicle_detection] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,816: +PARAM [/ss42/line_detector_node/detector] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,817: +PARAM [/ss42/fsm_node/events/start_avoidance/msg_type] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,818: +PARAM [/ss42/car_cmd_switch_node/mappings/LANE_FOLLOWING_AVOID] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,819: +PARAM [/ss42/lane_controller_node/d_offset] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,820: +PARAM [/ss42/joy_mapper_node/steer_gain] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,821: +PARAM [/ss42/fsm_node/global_transitions/parallel_autonomy_on] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,822: +PARAM [/ss42/car_cmd_switch_node/source_topics/intersection] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,822: +PARAM [/ss42/car_cmd_switch_node/mappings/INTERSECTION_CONTROL] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,823: +PARAM [/ss42/led_emitter_node/LED_protocol/frequencies/f1] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,824: +PARAM [/ss42/car_cmd_switch_node/mappings/LANE_RECOVERY] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,825: +PARAM [/ss42/led_emitter_node/LED_protocol/frequencies/f3] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,826: +PARAM [/ss42/car_cmd_switch_node/mappings/PARALLEL_AUTONOMY] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,827: +PARAM [/ss42/fsm_node/events/parallel_autonomy_on/trigger] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,828: +PARAM [/ss42/joy_mapper_node/bicycle_kinematics] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,829: +PARAM [/ss42/led_emitter_node/LED_protocol/colors/purple] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,830: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,831: +PARAM [/ss42/led_emitter_node/LED_protocol/colors/red] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,831: +PARAM [/ss42/car_cmd_switch_node/mappings/AVOID_VEHICLE] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,832: +PARAM [/ss42/fsm_node/states/LANE_FOLLOWING_AVOID/transitions/at_stop_line] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,833: +PARAM [/ss42/logic_gate_node/gates/intersection_done_and_parallel_autonomy_on/gate_type] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,834: +PARAM [/ss42/cam_info_reader_node/config] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,835: +PARAM [/ss42/car_cmd_switch_node/mode_topic] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,836: +PARAM [/ss42/led_emitter_node/LED_protocol/colors/blue] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,837: +PARAM [/ss42/fsm_node/events/vehicle_cleared/topic] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,844: +PARAM [/ss42/fsm_node/global_transitions/parallel_autonomy_off] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,845: +PARAM [/ss42/car_cmd_switch_node/source_topics/joystick] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,850: +PARAM [/ss42/car_cmd_switch_node/source_topics/parallel_autonomy] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,852: +PARAM [/ss42/car_cmd_switch_node/mappings/COORDINATION] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,853: +PARAM [/ss42/fsm_node/events/intersection_go/msg_type] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,857: +PARAM [/ss42/fsm_node/states/LANE_FOLLOWING_AVOID/lights] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,859: +PARAM [/ss42/lane_controller_node/d_thres] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,860: +PARAM [/ss42/fsm_node/states/JOYSTICK_CONTROL/transitions/joystick_override_off] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,861: +PARAM [/ss42/joy_node/dev] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,862: +PARAM [/ss42/logic_gate_node/events/parallel_autonomy_on/trigger] by /roslaunch
[rosmaster.master][INFO] 2021-12-08 10:21:52,901: +SUB [/rosout] /rosout http://ss42.local:37112/
[rosmaster.master][INFO] 2021-12-08 10:21:53,460: +PUB [/rosout] /ss42/joy_node http://ss42.local:35988/
[rosmaster.master][INFO] 2021-12-08 10:21:53,490: +SERVICE [/ss42/joy_node/get_loggers] /ss42/joy_node http://ss42.local:35988/
[rosmaster.master][INFO] 2021-12-08 10:21:53,520: +SERVICE [/ss42/joy_node/set_logger_level] /ss42/joy_node http://ss42.local:35988/
[rosmaster.master][INFO] 2021-12-08 10:21:53,545: publisherUpdate[/rosout] -> http://ss42.local:37112/ ['http://ss42.local:35988/']
[rosmaster.master][INFO] 2021-12-08 10:21:53,563: publisherUpdate[/rosout] -> http://ss42.local:37112/ ['http://ss42.local:35988/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2021-12-08 10:21:53,590: +PUB [/diagnostics] /ss42/joy_node http://ss42.local:35988/
[rosmaster.master][INFO] 2021-12-08 10:21:53,690: +PUB [/ss42/joy] /ss42/joy_node http://ss42.local:35988/
[rosmaster.master][INFO] 2021-12-08 10:21:54,858: +PUB [/rosout] /ss42_to_map http://ss42.local:46522/
[rosmaster.master][INFO] 2021-12-08 10:21:54,878: publisherUpdate[/rosout] -> http://ss42.local:37112/ ['http://ss42.local:35988/', 'http://ss42.local:46522/']
